token,count,frequency,length_glyphs,contains_unknown
K1Q2A3F3A2,1,3.638612960739366e-05,5,False
K1Q2J1A1C1,1,3.638612960739366e-05,5,False
K1Q2J1A1C2,1,3.638612960739366e-05,5,False
K1Q2J1A1Q1A3G1,1,3.638612960739366e-05,7,False
K1Q2J1A2,1,3.638612960739366e-05,4,False
K1Q2K1A1C1,1,3.638612960739366e-05,5,False
K1Q2K2A1C1,1,3.638612960739366e-05,5,False
K1Q2L1A2,1,3.638612960739366e-05,4,False
K1Q2L1A3C1,1,3.638612960739366e-05,5,False
K1S1,1,3.638612960739366e-05,2,False
K1S1A2,1,3.638612960739366e-05,3,False
K1S2,1,3.638612960739366e-05,2,False
K1S2K1A2,1,3.638612960739366e-05,4,False
K1T1A1B2,1,3.638612960739366e-05,4,False
K1T1A3B3,1,3.638612960739366e-05,4,False
K1T1A3C1,1,3.638612960739366e-05,4,False
K1T1B1A2,1,3.638612960739366e-05,4,False
K1T1B1A3C1,1,3.638612960739366e-05,5,False
K1T2A1B2,1,3.638612960739366e-05,4,False
K1T2A3B2,1,3.638612960739366e-05,4,False
K1T2J1A2,1,3.638612960739366e-05,4,False
K1U1A1B1A4,1,3.638612960739366e-05,5,False
K1U1A1B3,1,3.638612960739366e-05,4,False
K1U1A2P2K1A2,1,3.638612960739366e-05,6,False
K1U1A3B2A2,1,3.638612960739366e-05,5,False
K1U1A3B3,1,3.638612960739366e-05,4,False
K1U1A3E2,1,3.638612960739366e-05,4,False
K1U1C2,1,3.638612960739366e-05,3,False
K1U1J1A3B2,1,3.638612960739366e-05,5,False
K1U1J1C2,1,3.638612960739366e-05,4,False
K1U1K2A2,1,3.638612960739366e-05,4,False
K1U2A1B1,1,3.638612960739366e-05,4,False
K1U2A1B2,1,3.638612960739366e-05,4,False
K1U2A1C1,1,3.638612960739366e-05,4,False
K1U2A1C1A2,1,3.638612960739366e-05,5,False
K1U2A2B1A3F1,1,3.638612960739366e-05,6,False
K1U2A2Q1J1B1A2,1,3.638612960739366e-05,7,False
K1U2A3B2,1,3.638612960739366e-05,4,False
K1U2A3C1,1,3.638612960739366e-05,4,False
K1U2A3F1,1,3.638612960739366e-05,4,False
K1U2B1,1,3.638612960739366e-05,3,False
K1U2J1B1,1,3.638612960739366e-05,4,False
K1U6,1,3.638612960739366e-05,2,False
K1Uf,1,3.638612960739366e-05,2,False
K1WcA2,1,3.638612960739366e-05,3,False
K1WdA1,1,3.638612960739366e-05,3,False
K1WiA2,1,3.638612960739366e-05,3,False
K1WkA2,1,3.638612960739366e-05,3,False
K1Wm,1,3.638612960739366e-05,2,False
K1Z1A2,1,3.638612960739366e-05,3,True
K2A1,1,3.638612960739366e-05,2,False
K2A1B1A3G1,1,3.638612960739366e-05,5,False
K2A1B2,1,3.638612960739366e-05,3,False
K2A1C1,1,3.638612960739366e-05,3,False
K2A1C2K2A1,1,3.638612960739366e-05,5,False
K2A1U1A2,1,3.638612960739366e-05,4,False
K2A2Q1J1A1B1A2,1,3.638612960739366e-05,7,False
K2B1A1B2,1,3.638612960739366e-05,4,False
K2B1A1C1,1,3.638612960739366e-05,4,False
K2C1A2,1,3.638612960739366e-05,3,False
K2C2A1B2K1J1A2,1,3.638612960739366e-05,7,False
K2C2A2,1,3.638612960739366e-05,3,False
K2C2A2B1A2,1,3.638612960739366e-05,5,False
K2E1C2,1,3.638612960739366e-05,3,False
K2E2,1,3.638612960739366e-05,2,False
K2Q2K2C2,1,3.638612960739366e-05,4,False
KaJ1A1B2,1,3.638612960739366e-05,4,False
KaJ1C2,1,3.638612960739366e-05,3,False
KbA2,1,3.638612960739366e-05,2,False
KdJ1Q1A2,1,3.638612960739366e-05,4,False
KeA3C1,1,3.638612960739366e-05,3,False
KjC2,1,3.638612960739366e-05,2,False
KkQ2K2A1,1,3.638612960739366e-05,4,False
KlK2U2K2A2,1,3.638612960739366e-05,5,False
KlQ2A1B2,1,3.638612960739366e-05,4,False
Km,1,3.638612960739366e-05,1,False
L1A1A2,1,3.638612960739366e-05,3,False
L1A1A2P2A3C1,1,3.638612960739366e-05,6,False
L1A1A2Q2A1B2A3G1,1,3.638612960739366e-05,8,False
L1A1A3C1,1,3.638612960739366e-05,4,False
L1A1B1A1B1A2,1,3.638612960739366e-05,6,False
L1A1B1A3,1,3.638612960739366e-05,4,False
L1A1B1A3B2,1,3.638612960739366e-05,5,False
L1A1B1A3B3,1,3.638612960739366e-05,5,False
L1A1B1A3C1,1,3.638612960739366e-05,5,False
L1A1B1A3C1A2,1,3.638612960739366e-05,6,False
L1A1B1A3E1B3,1,3.638612960739366e-05,6,False
L1A1B1A3E2,1,3.638612960739366e-05,5,False
L1A1B2A1,1,3.638612960739366e-05,4,False
L1A1B2A1B2,1,3.638612960739366e-05,5,False
L1A1B2A1C1,1,3.638612960739366e-05,5,False
L1A1B2A1C2,1,3.638612960739366e-05,5,False
L1A1B2A1G1,1,3.638612960739366e-05,5,False
L1A1B2A2,1,3.638612960739366e-05,4,False
L1A1B2B1A3G1,1,3.638612960739366e-05,6,False
L1A1B2C2,1,3.638612960739366e-05,4,False
L1A1B2P2K1A1C1,1,3.638612960739366e-05,7,False
L1A1B2Q1A3B2,1,3.638612960739366e-05,6,False
L1A1B2Q1K1J1A1B2,1,3.638612960739366e-05,8,False
L1A1B2Q1K2A2,1,3.638612960739366e-05,6,False
L1A1B2Q1L1A2,1,3.638612960739366e-05,6,False
L1A1B2U1A2,1,3.638612960739366e-05,5,False
L1A1C1A1B1A2,1,3.638612960739366e-05,6,False
L1A1C1A2B1A3C1,1,3.638612960739366e-05,7,False
L1A1C1A3B2,1,3.638612960739366e-05,5,False
L1A1C1A3E1B2,1,3.638612960739366e-05,6,False
L1A1C2A3G1,1,3.638612960739366e-05,5,False
L1A1J1A1C1,1,3.638612960739366e-05,5,False
L1A1J1P2K1K2A2,1,3.638612960739366e-05,7,False
L1A1J1Q1J1K1A2,1,3.638612960739366e-05,7,False
L1A1J1Q2A2,1,3.638612960739366e-05,5,False
L1A1K1A1B2,1,3.638612960739366e-05,5,False
L1A1K2A2,1,3.638612960739366e-05,4,False
L1A1L1J1Q1A2,1,3.638612960739366e-05,6,False
L1A1P1K1A2,1,3.638612960739366e-05,5,False
L1A1P1K1J1A2,1,3.638612960739366e-05,6,False
L1A1P2L1J1B1A2,1,3.638612960739366e-05,7,False
L1A1Q1A1,1,3.638612960739366e-05,4,False
L1A1Q1A1B4,1,3.638612960739366e-05,5,False
L1A1Q1A1T2A2,1,3.638612960739366e-05,6,False
L1A1Q1A3C1,1,3.638612960739366e-05,5,False
L1A1Q1A3G1,1,3.638612960739366e-05,5,False
L1A1Q1J1A1B2B2C2,1,3.638612960739366e-05,8,False
L1A1Q1K1J1A2,1,3.638612960739366e-05,6,False
L1A1Q1K1K2A2,1,3.638612960739366e-05,6,False
L1A1Q1K2A2,1,3.638612960739366e-05,5,False
L1A1Q1K2B1A2,1,3.638612960739366e-05,6,False
L1A1Q1K2B1A3C1,1,3.638612960739366e-05,7,False
L1A1Q1K2C2A2,1,3.638612960739366e-05,6,False
L1A1Q1L1A1C1,1,3.638612960739366e-05,6,False
L1A1Q2A1,1,3.638612960739366e-05,4,False
L1A1Q2A1B2A2,1,3.638612960739366e-05,6,False
L1A1Q2A1Q1A1B1A2,1,3.638612960739366e-05,8,False
L1A1Q2J1A2,1,3.638612960739366e-05,5,False
L1A1Q2K1A1,1,3.638612960739366e-05,5,False
L1A1Q2K1A1C1,1,3.638612960739366e-05,6,False
L1A1Q2K1A2,1,3.638612960739366e-05,5,False
L1A1Q2K2A2,1,3.638612960739366e-05,5,False
L1A1Q2L1J1A2,1,3.638612960739366e-05,6,False
L1A1S1A2,1,3.638612960739366e-05,4,False
L1A1T1A1C1,1,3.638612960739366e-05,5,False
L1A1T1J1B1A2,1,3.638612960739366e-05,6,False
L1A1T2A2,1,3.638612960739366e-05,4,False
L1A1T4A2,1,3.638612960739366e-05,4,False
L1A1U1A1,1,3.638612960739366e-05,4,False
L1A1U2A1B1A2,1,3.638612960739366e-05,6,False
L1A1U2A1B2,1,3.638612960739366e-05,5,False
L1A1U2J1A2,1,3.638612960739366e-05,5,False
L1A1V1A2,1,3.638612960739366e-05,4,False
L1A1W1A2,1,3.638612960739366e-05,4,False
L1A1W2A2,1,3.638612960739366e-05,4,False
L1A2A1Q1K2A2,1,3.638612960739366e-05,6,False
L1A2B1A3B2,1,3.638612960739366e-05,5,False
L1A2B2A2,1,3.638612960739366e-05,4,False
L1A2L1A1,1,3.638612960739366e-05,4,False
L1A2L1A1B2,1,3.638612960739366e-05,5,False
L1A2Q1A3G1,1,3.638612960739366e-05,5,False
L1A2Q1J1A1B1A2,1,3.638612960739366e-05,7,False
L1A2Xb,1,3.638612960739366e-05,3,False
L1A3B2B1A2,1,3.638612960739366e-05,5,False
L1A3B2B4,1,3.638612960739366e-05,4,False
L1A3B2Q1A2,1,3.638612960739366e-05,5,False
L1A3B2Q1A3G1,1,3.638612960739366e-05,6,False
L1A3C1P1K1J1A2,1,3.638612960739366e-05,7,False
L1A3F3,1,3.638612960739366e-05,3,False
L1A3K1A2,1,3.638612960739366e-05,4,False
L1A3Q1A1B2,1,3.638612960739366e-05,5,False
L1A3U3A2,1,3.638612960739366e-05,4,False
L1B1A1,1,3.638612960739366e-05,3,False
L1B1A1B2,1,3.638612960739366e-05,4,False
L1B1A2B1A2,1,3.638612960739366e-05,5,False
L1B1A3B2A1,1,3.638612960739366e-05,5,False
L1B1A3B2A2,1,3.638612960739366e-05,5,False
L1B1A3B2B1A2,1,3.638612960739366e-05,6,False
L1B1A3B2Q1A2,1,3.638612960739366e-05,6,False
L1B1A3B3,1,3.638612960739366e-05,4,False
L1B1A3F3,1,3.638612960739366e-05,4,False
L1B1K1A2,1,3.638612960739366e-05,4,False
L1B1K1B1A2,1,3.638612960739366e-05,5,False
L1B2B1A2,1,3.638612960739366e-05,4,False
L1C1,1,3.638612960739366e-05,2,False
L1C2A1B1A3G1,1,3.638612960739366e-05,6,False
L1J1A1A1C1,1,3.638612960739366e-05,5,False
L1J1A1A3B2,1,3.638612960739366e-05,5,False
L1J1A1B1A1B3,1,3.638612960739366e-05,6,False
L1J1A1B1A3B2A2,1,3.638612960739366e-05,7,False
L1J1A1B2A1C1,1,3.638612960739366e-05,6,False
L1J1A1B2A3G1,1,3.638612960739366e-05,6,False
L1J1A1B2B1A2,1,3.638612960739366e-05,6,False
L1J1A1B2B1A3B3,1,3.638612960739366e-05,7,False
L1J1A1B2B1B4,1,3.638612960739366e-05,6,False
L1J1A1B2C2,1,3.638612960739366e-05,5,False
L1J1A1B2Q1A3F1,1,3.638612960739366e-05,7,False
L1J1A1B2Q1J1B1A2,1,3.638612960739366e-05,8,False
L1J1A1B2Q1K2B1A2,1,3.638612960739366e-05,8,False
L1J1A1B2Q2J1A2,1,3.638612960739366e-05,7,False
L1J1A1C2A3B3,1,3.638612960739366e-05,6,False
L1J1A1J1,1,3.638612960739366e-05,4,False
L1J1A1J1Q1A2,1,3.638612960739366e-05,6,False
L1J1A1K2B1,1,3.638612960739366e-05,5,False
L1J1A1K2C2,1,3.638612960739366e-05,5,False
L1J1A1P1K1J1A2,1,3.638612960739366e-05,7,False
L1J1A1Q1A3C1,1,3.638612960739366e-05,6,False
L1J1A1Q1A3F1,1,3.638612960739366e-05,6,False
L1J1A1Q1A3G1,1,3.638612960739366e-05,6,False
L1J1A1Q1J1A1B2,1,3.638612960739366e-05,7,False
L1J1A1Q1J1B1A2,1,3.638612960739366e-05,7,False
L1J1A1Q1K2B1A2,1,3.638612960739366e-05,7,False
L1J1A1Q2,1,3.638612960739366e-05,4,False
L1J1A1Q2A2,1,3.638612960739366e-05,5,False
L1J1A1Q2A3F1,1,3.638612960739366e-05,6,False
L1J1A1Q2A3Z1,1,3.638612960739366e-05,6,True
L1J1A1Q2K1J1B1A2,1,3.638612960739366e-05,8,False
L1J1A1T1A2,1,3.638612960739366e-05,5,False
L1J1A1U1J1B1A2,1,3.638612960739366e-05,7,False
L1J1A1U2A2,1,3.638612960739366e-05,5,False
L1J1A1U6,1,3.638612960739366e-05,4,False
L1J1A2A1Q1A3B3,1,3.638612960739366e-05,7,False
L1J1A2C2A2,1,3.638612960739366e-05,5,False
L1J1A2Q1,1,3.638612960739366e-05,4,False
L1J1A2Q1A3B2,1,3.638612960739366e-05,6,False
L1J1A2Q1A3H1,1,3.638612960739366e-05,6,False
L1J1A2Q2K1B1A2,1,3.638612960739366e-05,7,False
L1J1A2Q2K2B1A2,1,3.638612960739366e-05,7,False
L1J1A2U2A2,1,3.638612960739366e-05,5,False
L1J1A3,1,3.638612960739366e-05,3,False
L1J1A3B2A1B2,1,3.638612960739366e-05,6,False
L1J1A3B2A2,1,3.638612960739366e-05,5,False
L1J1A3C2,1,3.638612960739366e-05,4,False
L1J1B1A1C1,1,3.638612960739366e-05,5,False
L1J1B1A2Q1J1A3B2,1,3.638612960739366e-05,8,False
L1J1B1A3,1,3.638612960739366e-05,4,False
L1J1B1A3B2B1A2,1,3.638612960739366e-05,7,False
L1J1B1A3B3,1,3.638612960739366e-05,5,False
L1J1B1A3E1Q2A3F1,1,3.638612960739366e-05,8,False
L1J1B1A3H1,1,3.638612960739366e-05,5,False
L1J1B1C2,1,3.638612960739366e-05,4,False
L1J1B1J1A2,1,3.638612960739366e-05,5,False
L1J1B1M1A2,1,3.638612960739366e-05,5,False
L1J1B1Q1J1B1A2,1,3.638612960739366e-05,7,False
L1J1C2J1B1,1,3.638612960739366e-05,5,False
L1J1Ch,1,3.638612960739366e-05,3,False
L1J1K1A1B2,1,3.638612960739366e-05,5,False
L1J1L1B1A2,1,3.638612960739366e-05,5,False
L1J1P1,1,3.638612960739366e-05,3,False
L1J1P1A2,1,3.638612960739366e-05,4,False
L1J1P1K1J1B1A2,1,3.638612960739366e-05,7,False
L1J1P2,1,3.638612960739366e-05,3,False
L1J1P2K1B1A2,1,3.638612960739366e-05,6,False
L1J1P2L1A1C1A1,1,3.638612960739366e-05,7,False
L1J1Q1A1B1A2,1,3.638612960739366e-05,6,False
L1J1Q1A1C1,1,3.638612960739366e-05,5,False
L1J1Q1A1G1,1,3.638612960739366e-05,5,False
L1J1Q1A2B1A2,1,3.638612960739366e-05,6,False
L1J1Q1A3B3,1,3.638612960739366e-05,5,False
L1J1Q1J1B1A2,1,3.638612960739366e-05,6,False
L1J1Q1L1A1B2,1,3.638612960739366e-05,6,False
L1J1Q2,1,3.638612960739366e-05,3,False
L1J1Q2A3B3,1,3.638612960739366e-05,5,False
L1J1Q2A3C1,1,3.638612960739366e-05,5,False
L1J1Q2J1A2,1,3.638612960739366e-05,5,False
L1J1Q2K1A2,1,3.638612960739366e-05,5,False
L1J1Q2K1J1A1B1K1C2,1,3.638612960739366e-05,9,False
L1J1Q2K2,1,3.638612960739366e-05,4,False
L1J1Q2L1B1A2,1,3.638612960739366e-05,6,False
L1J1Q2Z1,1,3.638612960739366e-05,4,True
L1J1S1K2A2,1,3.638612960739366e-05,5,False
L1J1T1A2,1,3.638612960739366e-05,4,False
L1J1U2J1A2,1,3.638612960739366e-05,5,False
L1J1U2J1B1A2,1,3.638612960739366e-05,6,False
L1J1U2J1B1K1A2,1,3.638612960739366e-05,7,False
L1J1V1J1B1A2,1,3.638612960739366e-05,6,False
L1J1WlA2,1,3.638612960739366e-05,4,False
L1J1Wn,1,3.638612960739366e-05,3,False
L1J1Z1B1A2,1,3.638612960739366e-05,5,True
L1JaQ1K2A2,1,3.638612960739366e-05,5,False
L1K2A1B1A2,1,3.638612960739366e-05,5,False
L1K2A1B1A3C1,1,3.638612960739366e-05,6,False
L1K2A1B1A3F1,1,3.638612960739366e-05,6,False
L1K2A1B1K2C2,1,3.638612960739366e-05,6,False
L1K2A1B2A2,1,3.638612960739366e-05,5,False
L1K2A1J1Q1A2,1,3.638612960739366e-05,6,False
L1K2A2B2,1,3.638612960739366e-05,4,False
L1K2A3B2,1,3.638612960739366e-05,4,False
L1K2A3F1,1,3.638612960739366e-05,4,False
L1K2AeB2,1,3.638612960739366e-05,4,False
L1K2B1A1,1,3.638612960739366e-05,4,False
L1K2B1A3C1,1,3.638612960739366e-05,5,False
L1K2B1A3F1,1,3.638612960739366e-05,5,False
L1K2B2A2,1,3.638612960739366e-05,4,False
L1K2E1B2,1,3.638612960739366e-05,4,False
L1K2P1L1J1A2,1,3.638612960739366e-05,6,False
L1K2P2A2,1,3.638612960739366e-05,4,False
L1K2Q1A3C1,1,3.638612960739366e-05,5,False
L1K2Q1A3C2,1,3.638612960739366e-05,5,False
L1K2Q1A3F1,1,3.638612960739366e-05,5,False
L1K2Q1J1A2,1,3.638612960739366e-05,5,False
L1K2Q1J1B1A2,1,3.638612960739366e-05,6,False
L1K2Q1K1A2,1,3.638612960739366e-05,5,False
L1K2Q1K1J1A2,1,3.638612960739366e-05,6,False
L1K2Q1L1A2,1,3.638612960739366e-05,5,False
L1K2Q2J1A2,1,3.638612960739366e-05,5,False
L1K2U2J1A2,1,3.638612960739366e-05,5,False
L1L1B1A3C1,1,3.638612960739366e-05,5,False
L1M1Q1A2,1,3.638612960739366e-05,4,False
L1N2,1,3.638612960739366e-05,2,False
L1P2A2,1,3.638612960739366e-05,3,False
L1Q1A1,1,3.638612960739366e-05,3,False
L1Q1A3C1,1,3.638612960739366e-05,4,False
L1Q1A3Q1K2B1A2,1,3.638612960739366e-05,7,False
L1Q1J1A1B2,1,3.638612960739366e-05,5,False
L1Q1J1A2D1A1Q1J1A3G1,1,3.638612960739366e-05,10,False
L1Q1J1A3C1,1,3.638612960739366e-05,5,False
L1Q1J1K1A2,1,3.638612960739366e-05,5,False
L1Q1K1A1B1A2A3B2,1,3.638612960739366e-05,8,False
L1Q1K1A1C1,1,3.638612960739366e-05,5,False
L1Q1K1J1B1A2,1,3.638612960739366e-05,6,False
L1Q1K2A3,1,3.638612960739366e-05,4,False
L1Q1K2B1A2,1,3.638612960739366e-05,5,False
L1Q1L1A2,1,3.638612960739366e-05,4,False
L1Q2A1C1,1,3.638612960739366e-05,4,False
L1Q2A3C1,1,3.638612960739366e-05,4,False
L1Q2A3G1,1,3.638612960739366e-05,4,False
L1Q2J1A1B1A2,1,3.638612960739366e-05,6,False
L1Q2K1A2,1,3.638612960739366e-05,4,False
L1Q2L1A2,1,3.638612960739366e-05,4,False
L1Q2LbJ1A2,1,3.638612960739366e-05,5,False
L1S1,1,3.638612960739366e-05,2,False
L1T2A1,1,3.638612960739366e-05,3,False
L1U1,1,3.638612960739366e-05,2,False
L1U1A1B2,1,3.638612960739366e-05,4,False
L1U1A1C1,1,3.638612960739366e-05,4,False
L1U1A3G1,1,3.638612960739366e-05,4,False
L1U1B1K1A2,1,3.638612960739366e-05,5,False
L1U1J1A1,1,3.638612960739366e-05,4,False
L1U1J1A1B2,1,3.638612960739366e-05,5,False
L1U1J1P2A2,1,3.638612960739366e-05,5,False
L1U2A3B2,1,3.638612960739366e-05,4,False
L1U2A3G1,1,3.638612960739366e-05,4,False
L1U2B1A2,1,3.638612960739366e-05,4,False
L1U2J1A1,1,3.638612960739366e-05,4,False
L1V1A2,1,3.638612960739366e-05,3,False
L1W1A2,1,3.638612960739366e-05,3,False
L1X1,1,3.638612960739366e-05,2,False
L1Z1A2,1,3.638612960739366e-05,3,True
L1Z1Q2J1A2,1,3.638612960739366e-05,5,True
L1Z1Z1A2,1,3.638612960739366e-05,4,True
LbA1Q2K1A2,1,3.638612960739366e-05,5,False
LbA3B2,1,3.638612960739366e-05,3,False
LbJ1A1,1,3.638612960739366e-05,3,False
LbJ1A1B2,1,3.638612960739366e-05,4,False
LbJ1A2,1,3.638612960739366e-05,3,False
LbJ1Q2M1A2,1,3.638612960739366e-05,5,False
LbK2A2,1,3.638612960739366e-05,3,False
LbU1A2,1,3.638612960739366e-05,3,False
Lg,1,3.638612960739366e-05,1,False
LgJ1A3C1A3B3A1B3,1,3.638612960739366e-05,8,False
LoC2,1,3.638612960739366e-05,2,False
LpA1P2A3G1,1,3.638612960739366e-05,5,False
LpQ1A2,1,3.638612960739366e-05,3,False
LpQ1K2A1,1,3.638612960739366e-05,4,False
LpQ1M1A1K1A2,1,3.638612960739366e-05,6,False
M1,1,3.638612960739366e-05,1,False
M1A1B1A2,1,3.638612960739366e-05,4,False
M1A1B1A3G1,1,3.638612960739366e-05,5,False
M1A1B2A2,1,3.638612960739366e-05,4,False
M1A2Q1J1A2,1,3.638612960739366e-05,5,False
M1A3B2Q1A2,1,3.638612960739366e-05,5,False
M1B1,1,3.638612960739366e-05,2,False
M1B1A3C1,1,3.638612960739366e-05,4,False
M1B1K2B4,1,3.638612960739366e-05,4,False
M1C1,1,3.638612960739366e-05,2,False
M1C2A3B2,1,3.638612960739366e-05,4,False
M1C2A3B2A2,1,3.638612960739366e-05,5,False
M1Q1K1J1B1A2,1,3.638612960739366e-05,6,False
MaA1,1,3.638612960739366e-05,2,False
MbA1C1A2,1,3.638612960739366e-05,4,False
MbA2,1,3.638612960739366e-05,2,False
MbJ1A2,1,3.638612960739366e-05,3,False
Md,1,3.638612960739366e-05,1,False
P1,1,3.638612960739366e-05,1,False
P1A1A3B2A1C2A2,1,3.638612960739366e-05,7,False
P1A1A3B2L1C2A3B2,1,3.638612960739366e-05,8,False
P1A1A3C1A3B2,1,3.638612960739366e-05,6,False
P1A1B1A2,1,3.638612960739366e-05,4,False
P1A1B1A3C1,1,3.638612960739366e-05,5,False
P1A1B1A3F3,1,3.638612960739366e-05,5,False
P1A1B1A3F3A1B2,1,3.638612960739366e-05,7,False
P1A1B1A3G3,1,3.638612960739366e-05,5,False
P1A1B1A3TtJ1A2,1,3.638612960739366e-05,7,False
P1A1B1K1J1A2,1,3.638612960739366e-05,6,False
P1A1B1Q1A2,1,3.638612960739366e-05,5,False
P1A1B2A2,1,3.638612960739366e-05,4,False
P1A1B2A2L1A2,1,3.638612960739366e-05,6,False
P1A1B2A3B2,1,3.638612960739366e-05,5,False
P1A1B2A3F3A2,1,3.638612960739366e-05,6,False
P1A1B2B1A2,1,3.638612960739366e-05,5,False
P1A1B2B1A3C1A3E1C2,1,3.638612960739366e-05,9,False
P1A1B2B1A3G1,1,3.638612960739366e-05,6,False
P1A1B2B1A3Q1A2,1,3.638612960739366e-05,7,False
P1A1B2B1L1J1B1A2,1,3.638612960739366e-05,8,False
P1A1B2B2A3G1,1,3.638612960739366e-05,6,False
P1A1B2K1A1A2,1,3.638612960739366e-05,6,False
P1A1B2K1A2,1,3.638612960739366e-05,5,False
P1A1B2K1A3B2,1,3.638612960739366e-05,6,False
P1A1B2K1B2C2,1,3.638612960739366e-05,6,False
P1A1B2K1J1A1B2Q1A3F1,1,3.638612960739366e-05,10,False
P1A1B2K1J1A2,1,3.638612960739366e-05,6,False
P1A1B2K1J1K1A2,1,3.638612960739366e-05,7,False
P1A1B2K2A1B2,1,3.638612960739366e-05,6,False
P1A1B2L1A1B2,1,3.638612960739366e-05,6,False
P1A1B2L1B1A2,1,3.638612960739366e-05,6,False
P1A1B2L1J1A2,1,3.638612960739366e-05,6,False
P1A1B2L1J1B1A3G1,1,3.638612960739366e-05,8,False
P1A1B2Q1A2,1,3.638612960739366e-05,5,False
P1A1B2Q1G1,1,3.638612960739366e-05,5,False
P1A1B2Q1J1B1A2,1,3.638612960739366e-05,7,False
P1A1B2Q1K2A1,1,3.638612960739366e-05,6,False
P1A1B2Q1K2B1A2,1,3.638612960739366e-05,7,False
P1A1B2Q1K2B1A3B2,1,3.638612960739366e-05,8,False
P1A1B2Q1M1A2,1,3.638612960739366e-05,6,False
P1A1B2Q2J1L1A1B2,1,3.638612960739366e-05,8,False
P1A1C1A1,1,3.638612960739366e-05,4,False
P1A1C1A1C1,1,3.638612960739366e-05,5,False
P1A1C1A3F1,1,3.638612960739366e-05,5,False
P1A1C1A3F3,1,3.638612960739366e-05,5,False
P1A1C1A3G1,1,3.638612960739366e-05,5,False
P1A1C1A3G2B1A2,1,3.638612960739366e-05,7,False
P1A1C1A3K1A1B2,1,3.638612960739366e-05,7,False
P1A1C1K1J1A2,1,3.638612960739366e-05,6,False
P1A1C2A3B2L1A2,1,3.638612960739366e-05,7,False
P1A1C2A3F3A2,1,3.638612960739366e-05,6,False
P1A1C2A3G1,1,3.638612960739366e-05,5,False
P1A1C2L1J1A1B1A2,1,3.638612960739366e-05,8,False
P1A1J1A1Q1K2A2,1,3.638612960739366e-05,7,False
P1A1J1B1A3F3,1,3.638612960739366e-05,6,False
P1A1K1A1C1,1,3.638612960739366e-05,5,False
P1A1K1A3G1,1,3.638612960739366e-05,5,False
P1A1K1J1A1B1A2,1,3.638612960739366e-05,7,False
P1A1K1J1A2,1,3.638612960739366e-05,5,False
P1A1K1J1B1A2,1,3.638612960739366e-05,6,False
P1A1K2A3C1,1,3.638612960739366e-05,5,False
P1A1K2A3G1,1,3.638612960739366e-05,5,False
P1A1L1A1B1A2,1,3.638612960739366e-05,6,False
P1A1L1J1A1C1,1,3.638612960739366e-05,6,False
P1A1L1J1A1C2,1,3.638612960739366e-05,6,False
P1A1P2A1K1J1A2,1,3.638612960739366e-05,7,False
P1A1Q1A3C1,1,3.638612960739366e-05,5,False
P1A1Q2A1A2,1,3.638612960739366e-05,5,False
P1A2B1A3C1,1,3.638612960739366e-05,5,False
P1A2B1K1B1A1B3,1,3.638612960739366e-05,7,False
P1A2B1K2A2,1,3.638612960739366e-05,5,False
P1A2C2A3G1A1C1,1,3.638612960739366e-05,7,False
P1A2K1A1C1A2,1,3.638612960739366e-05,6,False
P1A2Q1A2B1A3B2,1,3.638612960739366e-05,7,False
P1A2Q1J1A1C1,1,3.638612960739366e-05,6,False
P1A3B1A3C1,1,3.638612960739366e-05,5,False
P1A3B2A3C1,1,3.638612960739366e-05,5,False
P1A3B2K1A3C1,1,3.638612960739366e-05,6,False
P1A3B3,1,3.638612960739366e-05,3,False
P1A3C1A1C1,1,3.638612960739366e-05,5,False
P1A3C1A1G1,1,3.638612960739366e-05,5,False
P1A3C1A3B1A3B3,1,3.638612960739366e-05,7,False
P1A3C1A3F3,1,3.638612960739366e-05,5,False
P1A3C1B1A2,1,3.638612960739366e-05,5,False
P1A3C1K1B1A2,1,3.638612960739366e-05,6,False
P1A3E1K1A2,1,3.638612960739366e-05,5,False
P1A3F3A1B1A2,1,3.638612960739366e-05,6,False
P1A3F3A3C1,1,3.638612960739366e-05,5,False
P1A3F3A3F1,1,3.638612960739366e-05,5,False
P1A3G1A1B1A2,1,3.638612960739366e-05,6,False
P1A3G3,1,3.638612960739366e-05,3,False
P1B1A1B2,1,3.638612960739366e-05,4,False
P1B1A2K1A1G1,1,3.638612960739366e-05,6,False
P1B1A3B2,1,3.638612960739366e-05,4,False
P1B1A3B2L1B1A2,1,3.638612960739366e-05,7,False
P1B1A3F3,1,3.638612960739366e-05,4,False
P1B1A3G2A2,1,3.638612960739366e-05,5,False
P1B1C1A3F3B1A2,1,3.638612960739366e-05,7,False
P1B1C2A3F3A2,1,3.638612960739366e-05,6,False
P1B1G1,1,3.638612960739366e-05,3,False
P1B1L1J1A1B1A2,1,3.638612960739366e-05,7,False
P1C2A3B2A3C1,1,3.638612960739366e-05,6,False
P1J1L1A2,1,3.638612960739366e-05,4,False
P1K1A1A1G1,1,3.638612960739366e-05,5,False
P1K1A1B1A1B2,1,3.638612960739366e-05,6,False
P1K1A1B1A3B2,1,3.638612960739366e-05,6,False
P1K1A1B2A1C1,1,3.638612960739366e-05,6,False
P1K1A1B2K1B1A2,1,3.638612960739366e-05,7,False
P1K1A1B2Q1A2,1,3.638612960739366e-05,6,False
P1K1A1B2Q1A3B2,1,3.638612960739366e-05,7,False
P1K1A1B2Q1K2B1A2,1,3.638612960739366e-05,8,False
